"X report:","Finance report"
"Generated on:","2020-08-20 00:00:00"
"Total rows:",10000

"From date","08/19/2020 00:00"
"To date","08/19/2020 23:59"
"Report format",CSV

"Numbers in the display are rounded to the nearest hundredth."

Multi-client,"Client Name","Acquirer bank","Movement Date","Movement type","Movement details","Payment Method","Is 3D","Card Type",Country,"Transaction Result","Transaction Id","On Us","Credit Card Last 4 Digit","Client Unique Id",Currency,Amount,"Discount Fee","Transaction Fee","Services Fee",Reserve,"VAT on Fees","Net Amount","Settlement currency","Settlement amount","Settlement reserve","Payout Id"
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T13:25:46.242Z,Sales,Settle,MasterCard,Yes,Debit,Nauru,Approved,c91961b2-32dc-46e6-a887-902773c5156a,No,7749,08ef70e1-8aac-4ba8-88b6-db70fa96a073,GBP,8900,-222.5,0.00,0.00,0.00,0.00,8677.5,EUR,9851.13,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T19:53:14.006Z,Declined,Void,MasterCard,No,Debit,Ghana,Declined,efabc4c2-5426-41ea-971b-6b5c64c5d82b,No,9697,50528255-b1d3-4a7d-84d2-0a8d9f458638,GBP,1838,-45.95,0.00,0.00,0.00,0.00,1792.05,EUR,2034.42,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T07:11:45.502Z,Sales,Settle,Visa,Yes,Credit,Andorra,Approved,33d57ea6-b31d-4ed3-9486-96028122ecce,No,4375,e03cce1e-cf54-45ee-9358-03209495e5b2,CAD,14788,-369.7,0.00,0.00,0.00,0.00,14418.3,EUR,9426.31,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T04:36:45.170Z,Declined,Void,MasterCard,Yes,Credit,Cyprus,Declined,18cabcd0-5a11-4f45-a2ff-e3f7f044077c,No,9384,62057abf-d86b-471f-b016-7d0610a1d8d5,SEK,17984,-449.6,0.00,0.00,0.00,0.00,17534.4,EUR,1743.65,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T04:30:41.757Z,Declined,Sale,MasterCard,No,Debit,Mozambique,Declined,9391b5a7-abc7-479f-b99e-565b827b760f,No,1554,67d88ca7-d3e6-4084-a79b-75a486bd522a,DKK,6094,-152.35,0.00,0.00,0.00,0.00,5941.65,EUR,818.5,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T14:05:49.137Z,Declined,Void,Visa,Yes,Debit,San Marino,Declined,31578031-66a4-4fe0-8bc0-0d37d12011ef,No,2355,ca56ad53-020f-471d-b0e6-afc2bb9383db,HUF,14742,-368.55,0.00,0.00,0.00,0.00,14373.45,EUR,42.15,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T21:47:15.057Z,Sales,Settle,MasterCard,No,Credit,Benin,Approved,44aa699f-8594-4514-b86d-c077c1435e6d,No,3482,76d845f1-da63-452f-b6e9-e3b8d4d60ddf,GBP,7734,-193.35,0.00,0.00,0.00,0.00,7540.65,EUR,8560.52,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T13:05:46.688Z,Declined,Sale,MasterCard,No,Credit,Palau,Declined,987bedd8-5118-409b-90c9-dccacc2e9509,No,6060,50c73d3a-e9d4-4714-8af2-ae1a9c6a01b4,AUD,7338,-183.45,0.00,0.00,0.00,0.00,7154.55,EUR,4466.76,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T06:23:55.709Z,Declined,Void,Visa,Yes,Credit,Korea, Republic of,Declined,4b572bb9-39ab-4d14-b6e3-02ebaed291ee,No,9065,5c764470-77ec-43b2-a0b6-7e6d7c902f56,ISK,12858,-321.45,0.00,0.00,0.00,0.00,12536.55,EUR,79.37,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T03:11:05.014Z,Declined,Auth,Visa,Yes,Credit,Costa Rica,Declined,0f533588-4ff3-40a6-ba31-cfe5fb3d659a,No,8525,38dd6470-c1bf-4339-adef-d42188e28bd3,USD,16946,-423.65,0.00,0.00,0.00,0.00,16522.35,EUR,14200.96,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T22:36:56.026Z,Declined,Void,MasterCard,No,Debit,Belize,Declined,7ac1d520-b575-4af4-acaf-cecc0e321bd9,No,9970,3bac11af-6ded-42df-a981-ebb9e3362871,RON,5836,-145.9,0.00,0.00,0.00,0.00,5690.1,EUR,1205.71,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T05:21:43.994Z,Declined,Sale,Visa,No,Debit,Costa Rica,Declined,d3c03019-61a3-4041-a2c3-99dcb9f3502b,No,7699,d9ff08c4-ac7a-450b-a311-29453b545990,CZK,11780,-294.5,0.00,0.00,0.00,0.00,11485.5,EUR,451.03,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T20:48:50.944Z,Declined,Void,MasterCard,No,Credit,Turkmenistan,Declined,2b36add0-1ba2-45e4-a8ad-38eca2d58df7,No,8458,484f254c-564a-4d71-a3fa-aba17f7978a0,ISK,7054,-176.35,0.00,0.00,0.00,0.00,6877.65,EUR,43.54,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T02:14:04.273Z,Declined,Auth,MasterCard,No,Debit,United States of America,Declined,9a6ca7be-acbd-40a0-999a-088460c6415d,No,1452,bab2af0e-dbc7-43d2-8335-349a998f075d,CZK,11162,-279.05,0.00,0.00,0.00,0.00,10882.95,EUR,427.37,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T16:27:11.450Z,Sales,Settle,Visa,Yes,Debit,Ecuador,Approved,7763a6ce-d09f-42a0-86dd-fa99e666d338,No,8425,a23004bb-4610-4cc2-8e50-22cc0b4aaad1,CZK,6770,-169.25,0.00,0.00,0.00,0.00,6600.75,EUR,259.21,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T15:28:35.857Z,Declined,Sale,MasterCard,Yes,Debit,Venezuela (Bolivarian Republic of),Declined,0365b8b6-1b22-4f2c-a79e-9aedc1ddf975,No,1345,9ce2117b-097f-4a8a-bc0e-b595c2d606ea,CZK,4194,-104.85,0.00,0.00,0.00,0.00,4089.15,EUR,160.58,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T09:47:11.165Z,Declined,Void,Visa,No,Debit,Tuvalu,Declined,ad7ffad1-62f1-4622-b064-6f9e52c302dd,No,3280,5a242a8a-7c51-4d7e-951f-9c4ec0e0bccf,AUD,6440,-161,0.00,0.00,0.00,0.00,6279,EUR,3920.14,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T19:34:07.353Z,Declined,Auth,MasterCard,No,Debit,Hong Kong,Declined,442b9353-6d5d-496d-b637-a0ee7a5a9d35,No,5169,fa2d7a09-0f82-4753-99d2-bbd141bc6c48,JPY,6026,-150.65,0.00,0.00,0.00,0.00,5875.35,EUR,47.92,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T18:15:28.898Z,Declined,Auth,MasterCard,No,Debit,Chad,Declined,b01fa630-7425-4278-be45-d2ea68ed963a,No,6081,2a969453-883f-4b3e-b368-59f1cc064fbc,CZK,19772,-494.3,0.00,0.00,0.00,0.00,19277.7,EUR,757.03,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T03:04:36.763Z,Declined,Sale,MasterCard,Yes,Debit,Guyana,Declined,0f423259-cbd9-436d-b693-f4d25cabba32,No,3642,bc78e98b-8163-4814-be34-f4576be5ec6e,TRY,6058,-151.45,0.00,0.00,0.00,0.00,5906.55,EUR,690.1,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T11:20:17.575Z,Declined,Void,Visa,No,Credit,Namibia,Declined,e721af05-fe7e-4688-b2f4-027ebd731ef5,No,4824,1e705cec-caff-4862-a6d0-68c2ec4e4f6e,ZAR,18730,-468.25,0.00,0.00,0.00,0.00,18261.75,EUR,912.84,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T17:31:02.435Z,Declined,Void,Visa,No,Credit,Senegal,Declined,ef4f3404-07c0-4687-945e-c1c4e82f38e0,No,7842,e2c19556-18ee-4901-a8df-8bbad310d928,USD,594,-14.85,0.00,0.00,0.00,0.00,579.15,EUR,497.78,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T15:51:41.609Z,Declined,Auth,MasterCard,No,Credit,Mexico,Declined,6eb6ca67-317a-4caa-9c12-b7e13baef6b5,No,1814,555eb6d3-dac3-4072-bc8f-448a845a3c48,GBP,12480,-312,0.00,0.00,0.00,0.00,12168,EUR,13813.71,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T21:03:02.449Z,Declined,Void,Visa,Yes,Credit,Monaco,Declined,958962b7-91f4-4dfd-a630-62fb0e4463f1,No,9316,81567ff3-63cf-4ad2-9276-8e81baca43ea,TRY,14582,-364.55,0.00,0.00,0.00,0.00,14217.45,EUR,1661.1,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T09:07:33.601Z,Declined,Void,Visa,No,Debit,Kuwait,Declined,24ab3677-0a0d-4dcc-a862-c0e4890b54e9,No,8902,3217903d-3796-4db8-b263-27fdcff9c78a,SEK,12850,-321.25,0.00,0.00,0.00,0.00,12528.75,EUR,1245.88,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T06:29:06.657Z,Declined,Auth,Visa,No,Debit,Switzerland,Declined,68b8bf07-f2b1-46e8-991d-f7ed45023312,No,6662,269a0146-afd5-455a-a413-5145b5ccaf51,CZK,17424,-435.6,0.00,0.00,0.00,0.00,16988.4,EUR,667.13,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T00:27:40.784Z,Declined,Sale,MasterCard,No,Credit,Bangladesh,Declined,79055974-be9c-47d1-9350-5c2a9798ee3d,No,8019,802ef540-6ce5-4a1d-8cd0-030cd54c1078,DKK,18544,-463.6,0.00,0.00,0.00,0.00,18080.4,EUR,2490.7,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T12:20:54.067Z,Declined,Void,Visa,No,Debit,Grenada,Declined,a9e544a9-8ca1-40f2-8d03-b3009f81dde8,No,7398,9ab8fecd-c3fc-4c99-8c23-a9705bf57455,GBP,2480,-62,0.00,0.00,0.00,0.00,2418,EUR,2745.03,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T16:44:13.211Z,Declined,Void,MasterCard,Yes,Debit,Benin,Declined,4a549189-d77b-4a87-95ad-372501aa3c68,No,4940,95af9e5c-77ca-4ab4-858d-5fbfa39c81c2,GBP,7700,-192.5,0.00,0.00,0.00,0.00,7507.5,EUR,8522.88,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T12:58:31.656Z,Declined,Auth,Visa,Yes,Debit,Bosnia and Herzegovina,Declined,e061dfcc-436e-460f-a24b-800a77e44486,No,1605,0a4c8ccc-118f-4faa-9083-712f8d0a8d9b,USD,15344,-383.6,0.00,0.00,0.00,0.00,14960.4,EUR,12858.46,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T19:54:39.945Z,Sales,Settle,MasterCard,No,Credit,Rwanda,Approved,434bcbc5-4f0d-4537-8687-d9baabb354d5,No,9426,9500a439-9519-4603-9504-23cc667cb047,JPY,12904,-322.6,0.00,0.00,0.00,0.00,12581.4,EUR,102.62,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T09:37:34.574Z,Declined,Sale,MasterCard,Yes,Debit,Belarus,Declined,2381fecb-b91c-43b4-aad1-473283943d2f,No,6999,bfecfff4-3566-438a-b10f-e919004a6d4b,PHP,17952,-448.8,0.00,0.00,0.00,0.00,17503.2,EUR,309.99,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T17:31:53.811Z,Declined,Auth,Visa,Yes,Debit,Guatemala,Declined,1f7b4c46-a2da-4afa-be54-6e283a3626a6,No,6919,d8e90a84-15c9-46d9-80d1-4526a022edfd,RON,18800,-470,0.00,0.00,0.00,0.00,18330,EUR,3884.06,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T21:00:18.507Z,Declined,Void,MasterCard,Yes,Debit,Costa Rica,Declined,0326ab55-2d86-4cb8-9ae9-e0068906dce7,No,8415,6b65fb6a-f7e3-44cb-90ff-fd31225842f7,CZK,4548,-113.7,0.00,0.00,0.00,0.00,4434.3,EUR,174.13,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T11:09:10.965Z,Declined,Auth,MasterCard,Yes,Credit,Netherlands,Declined,4f1a7f3c-4c63-423b-870e-d033938b9301,No,7592,2ca53125-bfd6-47b2-97f6-b17dde333c41,AUD,14464,-361.6,0.00,0.00,0.00,0.00,14102.4,EUR,8804.48,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T16:39:35.611Z,Declined,Void,MasterCard,No,Credit,Indonesia,Declined,3c40d798-e3bd-4741-a81e-2e884e5c182f,No,1010,c8bfdef3-4195-4b18-96be-c66019077dc9,SEK,13862,-346.55,0.00,0.00,0.00,0.00,13515.45,EUR,1344,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T14:35:51.834Z,Declined,Auth,MasterCard,No,Credit,Benin,Declined,696338ed-daad-4042-89a4-37c0deba3b24,No,1378,ab40f4d3-24b7-4efb-abd2-9bc6ba89d1c0,HUF,11106,-277.65,0.00,0.00,0.00,0.00,10828.35,EUR,31.75,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T16:42:15.967Z,Declined,Void,Visa,Yes,Credit,Montenegro,Declined,08a687f8-999a-4683-bbfc-d04a4298d46c,No,2395,32726831-0920-42f0-bd92-03c22784736d,HKD,6114,-152.85,0.00,0.00,0.00,0.00,5961.15,EUR,661.09,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T11:22:32.561Z,Declined,Void,MasterCard,No,Credit,Malaysia,Declined,40833592-32cc-4dfa-aba7-87af6d12cde9,No,9146,e112efaf-252d-4df3-9ef7-ee3585226103,HKD,11792,-294.8,0.00,0.00,0.00,0.00,11497.2,EUR,1275.05,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T02:42:39.005Z,Declined,Sale,MasterCard,No,Credit,Pakistan,Declined,3d7d0685-e7ed-4178-b2ae-9b3f9d02a598,No,2136,04fdc861-bcd5-431a-b8dd-14a290873a48,AUD,18772,-469.3,0.00,0.00,0.00,0.00,18302.7,EUR,11426.83,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T15:40:58.178Z,Declined,Auth,Visa,No,Debit,Dominican Republic,Declined,12cdaa9c-704a-40d3-926a-6fd8a0bb1136,No,1958,f30dc994-8438-45dc-97ce-611e5a3d2d86,CZK,15306,-382.65,0.00,0.00,0.00,0.00,14923.35,EUR,586.03,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T13:39:23.602Z,Declined,Auth,MasterCard,No,Debit,Djibouti,Declined,fcefe398-e8b8-482d-bdf9-1c18951b9dea,No,6425,eca3d108-e0cf-4dd4-964c-a52fd02ccfe9,SEK,8024,-200.6,0.00,0.00,0.00,0.00,7823.4,EUR,777.97,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T18:16:43.038Z,Declined,Void,Visa,Yes,Credit,Netherlands,Declined,094a0d4f-6a02-41f5-bafd-f29785b4ef7e,No,2054,25d3b13f-2931-4582-9642-a7e1aec62b23,DKK,14524,-363.1,0.00,0.00,0.00,0.00,14160.9,EUR,1950.76,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T05:41:52.532Z,Declined,Void,Visa,No,Credit,Nauru,Declined,e38de794-5f50-4bfb-b85d-7723bbcc8f7c,No,4026,24c98c1e-257b-4f6a-ad38-730a6afa3f6f,DKK,15020,-375.5,0.00,0.00,0.00,0.00,14644.5,EUR,2017.38,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T19:06:00.837Z,Declined,Void,Visa,No,Debit,Rwanda,Declined,8d9d0dac-3f7e-498a-b4da-3165ccfb6d6a,No,8799,1937eb42-f41b-4af3-bc8c-f145e0dcbbe5,JPY,8198,-204.95,0.00,0.00,0.00,0.00,7993.05,EUR,65.2,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-18T23:55:36.043Z,Declined,Void,MasterCard,Yes,Credit,Lao People's Democratic Republic,Declined,25b4e894-841e-4144-9b51-ccf4ba4bd011,No,6270,034548aa-614d-4893-b6e5-77b47abe6e5b,CAD,8186,-204.65,0.00,0.00,0.00,0.00,7981.35,EUR,5218,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T21:00:35.143Z,Declined,Void,Visa,Yes,Debit,Croatia,Declined,80252a8b-ce3e-4c03-a3b3-626464648799,No,7906,aa67afa8-942c-46ee-8112-ccf6481fa113,USD,6080,-152,0.00,0.00,0.00,0.00,5928,EUR,5095.11,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T13:38:21.486Z,Sales,Settle,Visa,Yes,Debit,Israel,Approved,22bb279e-455f-4072-92e6-1584d319ae78,No,3598,fd744460-9c8f-419d-8971-bc67476e47ea,HUF,6358,-158.95,0.00,0.00,0.00,0.00,6199.05,EUR,18.18,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T15:56:51.675Z,Declined,Sale,MasterCard,No,Debit,Cuba,Declined,0b52fb7b-7a6b-44a3-8065-83d7de43bc7d,No,2029,c294b840-4a97-4a8a-82ae-2bf768b6e054,DKK,10502,-262.55,0.00,0.00,0.00,0.00,10239.45,EUR,1410.55,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T14:06:34.257Z,Sales,Settle,MasterCard,Yes,Debit,United Kingdom,Approved,998b2b89-3e43-47dd-80b6-4d5ee3321afd,No,9379,74aec2e7-2293-4a80-85d4-2ef3e6fac634,CZK,2654,-66.35,0.00,0.00,0.00,0.00,2587.65,EUR,101.62,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T18:29:05.009Z,Declined,Void,MasterCard,No,Debit,Hong Kong,Declined,93b4b8e7-df6d-4188-9adf-265e16193554,No,9647,46997e39-90aa-4b12-8ea2-eec74d29abcb,GBP,11426,-285.65,0.00,0.00,0.00,0.00,11140.35,EUR,12647.08,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T21:23:16.167Z,Declined,Void,MasterCard,No,Debit,Angola,Declined,5918b1b0-5cd3-494f-9cc7-e81c379b3731,No,1527,5a4d38c0-3410-41d7-9cce-aa850d9a30e2,CZK,3218,-80.45,0.00,0.00,0.00,0.00,3137.55,EUR,123.21,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T17:44:06.811Z,Declined,Auth,MasterCard,Yes,Credit,Marshall Islands,Declined,3270bc49-a069-4a69-89cc-33f4f670f99f,No,6976,7eac5b56-6640-4b7b-a95f-e5d54df030c5,IDR,16318,-407.95,0.00,0.00,0.00,0.00,15910.05,EUR,0.93,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T20:19:40.250Z,Declined,Void,MasterCard,No,Debit,Kuwait,Declined,1cbd976b-b1a1-489f-9e5e-7ec6cc1f2c81,No,5410,94435a1c-1777-41d4-b776-b9456c9b8001,JPY,17104,-427.6,0.00,0.00,0.00,0.00,16676.4,EUR,136.03,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T16:05:30.400Z,Declined,Void,Visa,No,Credit,Gabon,Declined,920223f0-a245-4bf6-aad8-5cbd13f74718,No,4436,303a9e4f-9d80-4a63-9ad7-f1657d0e42eb,JPY,10044,-251.1,0.00,0.00,0.00,0.00,9792.9,EUR,79.88,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T10:21:08.035Z,Declined,Sale,Visa,No,Debit,Philippines,Declined,64d6f5d5-b68c-4adb-aa22-9ddc7358e188,No,1152,7a1494ca-bea8-426c-8837-f4b197178b38,GBP,12132,-303.3,0.00,0.00,0.00,0.00,11828.7,EUR,13428.52,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T03:51:49.748Z,Declined,Void,Visa,Yes,Credit,Haiti,Declined,445c5d19-f172-40c2-aae1-5229bc5ebbae,No,5256,149a6416-906f-4f5c-8517-e86572e02e11,ISK,15176,-379.4,0.00,0.00,0.00,0.00,14796.6,EUR,93.68,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2058-08-19T18:13:09.678Z,Declined,Void,MasterCard,Yes,Credit,Mozambique,Declined,2e44582d-3669-4771-bc18-ba773d10ca87,No,9192,1c055e12-ff6c-4c27-9e5b-44802ff3a907,JPY,7420,-185.5,0.00,0.00,0.00,0.00,7234.5,EUR,59.01,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T07:24:17.204Z,Declined,Sale,MasterCard,No,Debit,Zimbabwe,Declined,21096388-52a4-4292-89c7-91bb2ab671a8,No,6803,41604b4e-7518-4ac7-8074-d77925ef59c3,GBP,14296,-357.4,0.00,0.00,0.00,0.00,13938.6,EUR,15823.79,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T12:09:27.261Z,Declined,Void,MasterCard,Yes,Debit,Kazakhstan,Declined,6225d121-1306-4177-818b-23e67f3d7963,No,3989,409b570c-31c9-4462-9381-eaa6765daa32,AUD,11588,-289.7,0.00,0.00,0.00,0.00,11298.3,EUR,7053.81,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T20:06:16.007Z,Declined,Void,MasterCard,Yes,Credit,Vatican City,Declined,dd4d0358-85b8-47d9-930f-37bf52affccd,No,3432,1c3fc32a-bf2e-4c23-a490-5ae3bff16f30,AUD,13884,-347.1,0.00,0.00,0.00,0.00,13536.9,EUR,8451.42,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T16:39:01.833Z,Declined,Void,MasterCard,Yes,Credit,Iceland,Declined,864cc1e7-9e09-437c-856a-b399dfbc60c2,No,3997,ece72edc-54f2-48bc-9333-929c049dac76,SEK,12764,-319.1,0.00,0.00,0.00,0.00,12444.9,EUR,1237.54,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T13:57:44.842Z,Declined,Void,Visa,Yes,Debit,Seychelles,Declined,fdd305d3-7bb7-4257-bb00-4a55e5ae5fcc,No,3346,becc3589-4c44-4792-bd0b-0cfb488d5d49,JPY,8044,-201.1,0.00,0.00,0.00,0.00,7842.9,EUR,63.97,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T10:40:45.717Z,Declined,Void,Visa,Yes,Credit,Afghanistan,Declined,e072e394-37cc-43df-9a2c-7e6de4d55a25,No,9858,7eb21807-b410-4eda-88f9-1f96da317a77,USD,19706,-492.65,0.00,0.00,0.00,0.00,19213.35,EUR,16513.87,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T19:42:31.838Z,Declined,Auth,Visa,No,Credit,Benin,Declined,70fc144c-67dd-491b-902e-9ef87d491b1a,No,2194,f6f26efd-b442-4670-b37f-c4020522bece,RON,14446,-361.15,0.00,0.00,0.00,0.00,14084.85,EUR,2984.53,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T09:48:36.370Z,Declined,Void,Visa,No,Debit,Tuvalu,Declined,9ef880d0-9be5-4231-a353-5fe78695cc67,No,2589,33dcba51-14c5-4ba9-8dc3-919006ea5f85,CAD,15152,-378.8,0.00,0.00,0.00,0.00,14773.2,EUR,9658.34,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T03:57:54.387Z,Declined,Void,Visa,No,Credit,Dominican Republic,Declined,4df63cea-079b-46a4-a04a-bba3636f7930,No,2818,14a987b1-2ca5-4070-96c2-28fff8bdc5fa,CAD,11210,-280.25,0.00,0.00,0.00,0.00,10929.75,EUR,7145.59,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T20:30:07.607Z,Declined,Auth,MasterCard,Yes,Debit,Kosovo,Declined,3610fc5d-c760-4292-9646-c0847d80c5c6,No,9372,b4cae5dc-a99c-4711-a1aa-523cda5bbec7,AUD,2626,-65.65,0.00,0.00,0.00,0.00,2560.35,EUR,1598.49,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T04:41:43.608Z,Declined,Void,Visa,Yes,Credit,Iceland,Declined,53d6a553-c73a-470e-a82c-a2c4b5d45a1c,No,4405,f1f2b6bc-0364-40ad-8646-5a9564889dbd,JPY,3638,-90.95,0.00,0.00,0.00,0.00,3547.05,EUR,28.93,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T06:53:22.688Z,Declined,Void,Visa,Yes,Debit,Kiribati,Declined,9576f0d0-7876-4ac2-b707-dd5040e528e3,No,2659,938fd500-46f9-4a14-9fbb-3f5b53aec6a7,HUF,13858,-346.45,0.00,0.00,0.00,0.00,13511.55,EUR,39.62,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T10:17:47.007Z,Declined,Auth,MasterCard,Yes,Debit,Kosovo,Declined,28de980f-ac31-4025-948c-017a599ee08b,No,7659,c8d7a87f-00fe-4e7d-8ff4-0161f17e9d7e,HUF,12124,-303.1,0.00,0.00,0.00,0.00,11820.9,EUR,34.66,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T03:38:14.592Z,Declined,Void,MasterCard,Yes,Credit,Brunei Darussalam,Declined,2c039392-5dd0-45de-9a65-606f2949575a,No,6759,83fa3155-a041-452d-b709-4a472e4952e9,HKD,2518,-62.95,0.00,0.00,0.00,0.00,2455.05,EUR,272.27,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-18T23:47:13.126Z,Declined,Void,MasterCard,No,Debit,Chile,Declined,b799d63c-aafe-4ef0-97e7-1ffd855333ea,No,5497,2116bdcd-b5ac-483a-b881-a011af28579f,IDR,6304,-157.6,0.00,0.00,0.00,0.00,6146.4,EUR,0.36,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T01:11:35.184Z,Declined,Void,MasterCard,No,Credit,Saudi Arabia,Declined,0a846c53-2f72-48b1-bf03-e23e488bf9f4,No,6789,f266c66a-db0e-4a41-9076-78106e62ae6f,USD,14248,-356.2,0.00,0.00,0.00,0.00,13891.8,EUR,11940,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T05:37:18.823Z,Declined,Void,MasterCard,Yes,Credit,United States of America,Declined,f3bf7d3e-cfe5-4ea5-92b0-71bdd6d3876f,No,9923,ed185eed-a6ec-470b-9396-3a7087fe3e02,RON,6316,-157.9,0.00,0.00,0.00,0.00,6158.1,EUR,1304.88,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T04:52:53.704Z,Declined,Sale,MasterCard,No,Debit,Belize,Declined,404bd78c-63b0-4c6e-af72-47e22a4cfc17,No,2830,de883e33-bca3-482c-bb49-f5b0695adc0f,DKK,6346,-158.65,0.00,0.00,0.00,0.00,6187.35,EUR,852.35,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-08-19T22:23:55.591Z,Declined,Void,Visa,No,Debit,Central African Republic,Declined,be778512-5586-447e-9fcb-678d9194afe1,No,9784,4104d319-4681-41b1-b002-35ddca257e8e,HUF,7878,-196.95,0.00,0.00,0.00,0.00,7681.05,EUR,22.52,0.00,
Fintech Limited,Fintech Limited,Acquirer 1,2020-19-19T08:47:55.802Z,Declined,Auth,Visa,No,Credit,Belarus,Declined,a898cafc-e20d-4ea6-b354-1f662134e07a,No,5988,b510c01c-9bdc-4135-8c6d-f7cfa008deee,CZK,11618,-290.45,0.00,0.00,0.00,0.00,11327.55,EUR,444.83,0.00,
